id;subdistrict_code;keterangan;district_id;city_id;province_id;postcode
44007;35.14.11.1011;Pandaan;3572;1264;35;0
44008;35.14.11.2001;Plintahan;3572;1264;35;0
44009;35.14.11.2002;Durensewu;3572;1264;35;0
44010;35.14.11.2003;Karangjati;3572;1264;35;0
44011;35.14.11.2004;Wedoro;3572;1264;35;0
44012;35.14.11.2005;Tunggulwulung;3572;1264;35;0
44013;35.14.11.2009;Sumbergedang;3572;1264;35;0
44014;35.14.11.2010;Tawangrejo;3572;1264;35;0
44015;35.14.11.2012;Nogosari;3572;1264;35;0
44016;35.14.11.2013;Kebonwaris;3572;1264;35;0
44017;35.14.11.2014;Sebani;3572;1264;35;0
44018;35.14.11.2015;Banjarsari;3572;1264;35;42355
44019;35.14.11.2016;Banjarkejen;3572;1264;35;0
44020;35.14.11.2017;Kemirisewu;3572;1264;35;0
44021;35.14.11.2018;Sumberrejo;3572;1264;35;55854
44022;35.14.12.2001;Wonosunyo;3573;1264;35;0
44023;35.14.12.2002;Sumbersuko;3573;1264;35;0
44024;35.14.12.2003;Wonosari;3573;1264;35;55851
44025;35.14.12.2004;Kepulungan;3573;1264;35;0
44026;35.14.12.2005;Randupitu;3573;1264;35;0
44027;35.14.12.2006;Ngerong;3573;1264;35;0
44028;35.14.12.2007;Karangrejo;3573;1264;35;0
44029;35.14.12.2008;Bulusari;3573;1264;35;0
44030;35.14.12.2009;Jeruk Purut;3573;1264;35;0
44031;35.14.12.2010;Watukosek;3573;1264;35;0
44032;35.14.12.2011;Carat;3573;1264;35;0
44033;35.14.12.2012;Kejapanan;3573;1264;35;0
44034;35.14.12.2013;Winong;3573;1264;35;42165
44035;35.14.12.2014;Legok;3573;1264;35;15820
44036;35.14.12.2015;Gempol;3573;1264;35;0
44037;35.14.13.1013;Glanggang;3574;1264;35;0
44038;35.14.13.1014;Pagak;3574;1264;35;0
44039;35.14.13.2001;Baujeng;3574;1264;35;0
44040;35.14.13.2002;Ngembe;3574;1264;35;0
44041;35.14.13.2003;Kenep;3574;1264;35;0
44042;35.14.13.2004;Sidowayah;3574;1264;35;0
44043;35.14.13.2005;Gajahbendo;3574;1264;35;0
44044;35.14.13.2006;Gunung Gangsir;3574;1264;35;0
44045;35.14.13.2007;Wonokoyo;3574;1264;35;0
44046;35.14.13.2008;Gunungsari;3574;1264;35;81153
44047;35.14.13.2009;Cangkringmalang;3574;1264;35;0
44048;35.14.13.2010;Kedungringin;3574;1264;35;0
44049;35.14.13.2011;Kedungboto;3574;1264;35;0
44050;35.14.13.2012;Beji;3574;1264;35;55862
44051;35.14.14.1001;Kolursari;3575;1264;35;0
44052;35.14.14.1002;Kiduldalem;3575;1264;35;0
44053;35.14.14.1003;Pogar;3575;1264;35;0
44054;35.14.14.1004;Kauman;3575;1264;35;0
44055;35.14.14.1005;Bendomungal;3575;1264;35;0
44056;35.14.14.1006;Kersikan;3575;1264;35;0
44057;35.14.14.1007;Gempeng;3575;1264;35;0
44058;35.14.14.1008;Dermo;3575;1264;35;0
44059;35.14.14.1009;Latek;3575;1264;35;0
44060;35.14.14.1012;Kalianyar;3575;1264;35;0
44061;35.14.14.1014;Kalirejo;3575;1264;35;55653
44062;35.14.14.2010;Masangan;3575;1264;35;0
44063;35.14.14.2011;Raci;3575;1264;35;0
44064;35.14.14.2013;Manaruwi;3575;1264;35;0
44065;35.14.14.2015;Tambakan;3575;1264;35;81172
44066;35.14.15.2001;Kalisat;3576;1264;35;0
44067;35.14.15.2002;Tampung;3576;1264;35;0
44068;35.14.15.2003;Pajaran;3576;1264;35;0
44069;35.14.15.2004;Siyar;3576;1264;35;0
44070;35.14.15.2005;Genengwaru;3576;1264;35;0
44071;35.14.15.2006;Kanigoro;3576;1264;35;55871
44072;35.14.15.2007;Sumberglagah;3576;1264;35;0
44073;35.14.15.2008;Krengih;3576;1264;35;0
44074;35.14.15.2009;Rembang;3576;1264;35;0
44075;35.14.15.2010;Oro-Orobulu;3576;1264;35;0
44076;35.14.15.2011;Kedung Banteng;3576;1264;35;0
44077;35.14.15.2012;Oro-Oro Ombowetan;3576;1264;35;0
44078;35.14.15.2013;Oro-Oro Ombokulon;3576;1264;35;0
44079;35.14.15.2014;Pekoren;3576;1264;35;0
44080;35.14.15.2015;Pejangkungan;3576;1264;35;0
